srg,trg,w
918,2165,1
918,2225,1
918,2254,1
918,2460,1
918,2573,1
918,5439,1
918,6215,1
918,6617,1
918,8555,1
918,9152,1
918,9404,1
918,10300,1
918,10503,1
918,10609,1
918,10611,1
918,10617,1
918,12906,1
918,12950,1
918,12974,1
918,12994,1
918,13057,1
918,13075,1
918,13200,1
918,13363,1
918,13642,1
918,13643,1
918,13689,1
918,13690,1
918,13813,1
918,14105,1
918,14385,1
918,14428,1
918,14585,1
920,1653,1
920,1721,1
920,1887,1
920,1960,1
920,2006,1
920,2153,1
920,2322,1
920,2401,1
920,2491,1
920,2504,1
920,2770,1
920,2869,1
920,3237,1
920,3599,1
920,3813,1
920,4417,1
920,6306,1
920,6571,1
920,8589,1
920,9123,1
920,9170,1
920,9378,1
920,9946,1
920,10691,1
920,10702,1
920,10830,1
920,12667,1
920,12717,1
920,13003,1
920,13815,1
920,13883,1
920,13927,1
920,14068,1
920,14460,1
920,14688,1
920,14704,1
920,14783,1
921,9766,1
921,13001,1
921,13038,1
921,13153,2
922,9154,1
922,13057,1
922,13680,1
923,1818,1
923,2062,1
923,3639,1
923,3728,1
923,13361,1
923,13687,1
923,14762,1
925,13061,1
925,13656,1
925,13868,1
926,13151,1
928,3942,1
928,12913,1
928,13088,1
928,13643,1
929,1251,1
929,1276,1
929,5649,1
929,13033,1
930,5241,1
930,5650,1
931,13644,1
931,13865,1
933,1457,1
933,12910,1
933,12956,1
934,3732,1
934,3916,1
934,5605,1
934,6215,1
934,10904,1
934,11413,1
934,12365,1
934,12678,1
934,12857,1
934,12911,2
934,12913,1
934,12945,1
934,13006,1
934,13104,1
934,13385,1
934,13686,1
934,13721,1
934,13767,1
934,13844,1
935,13844,1
935,13868,1
936,1304,1
936,12913,1
939,10571,1
939,12822,1
939,12936,1
939,12978,1
939,13720,1
939,13823,1
939,13851,1
940,4927,1
940,8674,1
940,10812,1
940,12938,1
940,13776,1
940,13850,1
942,1847,1
942,2108,2
942,2447,1
942,2514,1
942,3197,1
942,3335,1
942,10681,1
942,10810,1
942,11199,1
942,13077,1
946,1449,1
946,1681,2
947,1252,1
947,9391,1
947,11671,1
947,13164,1
947,13868,1
948,1708,1
948,10556,1
948,10622,1
948,10813,1
948,13013,1
948,13110,1
948,13282,1
948,13332,1
948,13358,1
950,1449,1
950,1681,2
950,2285,1
950,2537,1
950,2608,1
950,4118,1
950,10137,1
950,10160,1
950,10541,1
950,10544,1
950,10845,1
950,11093,1
950,13045,1
950,13156,1
950,13658,2
950,13697,1
950,13840,1
952,1462,1
952,1560,1
953,13845,1
954,1432,1
954,13031,1
954,13876,1
955,10643,1
956,1562,1
956,13093,1
956,13222,1
956,13232,1
956,13261,1
956,13813,1
956,13815,1
956,13826,1
958,1311,1
958,1409,1
958,1921,1
958,2310,1
958,2601,1
958,2657,1
958,3930,1
958,4492,1
958,10284,1
958,10300,1
958,10459,1
958,10705,1
958,10738,1
958,10800,1
958,10903,1
958,11730,1
958,12911,1
958,12925,1
958,13011,1
958,13156,1
958,13252,1
958,13311,1
958,13658,1
958,13732,2
958,13770,1
958,13830,1
958,13840,1
958,14010,1
960,2305,1
960,2652,1
963,1715,1
963,1981,1
963,3267,1
963,3386,1
963,5908,1
963,6233,1
963,9963,1
963,10595,1
965,1314,1
965,2333,1
965,2366,1
965,6367,1
965,6816,1
965,8092,1
965,8608,1
965,8621,1
965,8631,1
965,8652,1
965,9559,1
965,9605,1
965,9887,1
965,10072,1
965,10074,1
965,10095,1
965,10162,1
965,10311,1
965,10517,1
965,10524,1
965,10586,1
965,10620,1
965,10856,1
965,10950,1
965,11248,1
965,11539,1
965,11686,1
965,15414,1
966,13771,1
969,13702,1
970,1374,1
970,1571,1
970,2023,1
970,6570,1
970,9165,1
970,9352,1
970,12782,1
970,12932,1
970,13061,1
970,13076,1
970,13183,1
970,13258,1
970,13300,1
970,13367,1
970,13633,1
970,13643,1
970,13675,1
970,13694,1
970,13843,1
970,13868,1
970,13871,1
970,14003,1
972,12909,1
972,13061,1
973,1870,1
973,13039,1
974,2155,1
974,2370,1
974,2620,1
974,3011,1
974,3069,1
974,3089,1
974,3493,1
974,3671,1
974,3741,1
974,6232,1
974,8971,1
974,8992,1
974,9016,1
974,9134,1
974,9146,1
974,9150,1
974,9153,1
974,9166,1
974,9203,1
974,9313,1
974,9342,1
974,9371,1
974,9404,1
974,10284,1
974,12952,1
974,12984,1
974,13179,1
974,13271,1
974,13678,1
974,13767,1
974,13768,1
974,13787,1
974,13814,1
974,14383,1
974,14516,1
975,6221,1
975,6717,1
976,1409,1
976,1998,1
976,2162,1
976,2221,1
976,2310,1
976,2468,1
976,2510,1
976,2540,1
976,2601,1
976,2966,1
976,3279,1
976,3486,1
976,3746,1
976,6570,1
976,6658,1
976,10208,1
976,10284,1
976,10300,1
976,10467,1
976,10490,1
976,10571,1
976,10601,1
976,10639,1
976,10705,1
976,10836,1
976,10907,1
976,11730,1
976,13311,1
976,13732,1
979,1832,1
979,1931,1
979,1985,1
979,1987,1
979,2005,1
979,2009,1
979,2226,1
979,2235,1
979,2506,1
979,2566,1
979,2592,1
979,2619,1
979,2870,1
979,13010,1
982,4925,1
982,13871,1
983,1664,1
983,1747,1
983,1793,1
983,1807,1
983,1868,1
983,1989,1
983,2023,1
983,2238,1
983,2435,1
983,2438,1
983,2445,1
983,2468,1
983,2526,1
983,2584,1
983,2623,1
983,2661,1
983,3202,1
983,3286,1
983,3305,1
983,3516,1
983,5861,1
983,5944,1
983,5969,1
983,6017,1
983,6025,1
983,6297,1
983,6319,1
983,6773,1
983,6797,1
983,7021,1
983,7049,1
983,7075,1
983,7271,1
983,7310,1
983,7484,1
983,7646,1
983,7686,1
983,7737,1
983,9150,1
983,10491,1
983,10509,1
983,10963,1
983,12283,1
983,12774,1
984,2971,1
984,4072,1
984,5434,1
985,3293,1
986,13770,1
986,13843,1
988,1448,1
988,1832,1
988,1945,1
988,2285,1
988,2470,1
988,3632,1
988,3925,1
988,4156,1
988,6399,1
988,10201,1
988,10603,1
988,10605,1
988,10647,1
988,10650,1
988,12879,1
988,12895,1
988,12908,1
988,13057,2
988,13068,1
988,13109,1
988,13195,1
988,13361,1
988,13653,1
988,13675,2
988,13676,1
988,13679,1
988,13706,1
988,13727,1
988,13826,1
988,13995,1
988,14377,2
988,14397,2
988,14439,1
988,14452,2
992,1688,1
992,1912,1
992,1921,1
992,2028,1
992,2145,1
992,2189,1
992,2345,1
992,2395,1
992,2550,1
992,2631,1
992,2687,1
992,3162,1
992,3197,1
992,3311,1
992,3394,1
992,3558,1
992,3605,1
992,4056,1
992,4128,1
992,5507,1
992,5825,1
992,5843,1
992,5878,1
992,5944,1
992,6233,1
992,6474,1
992,6860,1
992,6956,1
992,7418,1
992,8556,1
992,9117,1
992,10096,1
992,10146,1
992,10196,1
992,10611,1
992,10829,1
992,10924,1
992,12484,1
992,13766,1
992,13836,1
994,12947,1
994,13032,2
994,13218,1
994,13764,1
994,13787,1
994,13809,1
994,13869,1
995,1931,1
995,2487,1
995,2547,1
995,2568,1
995,2998,1
995,3516,1
995,6438,1
995,6625,1
995,9299,1
995,10354,1
995,10447,1
995,10656,1
995,10720,1
998,1349,1
998,1898,1
998,1972,1
998,2889,1
998,5894,1
998,6457,1
998,7309,1
998,8680,1
998,8893,1
998,8919,1
998,9150,1
998,9241,1
998,10609,1
998,10641,1
998,12569,1
998,14386,1
998,14652,1
998,14753,1
999,1623,1
999,1832,1
999,2085,1
999,2373,1
999,2642,1
999,3202,1
999,12970,1
999,13636,1
999,13645,1
999,13700,1
999,13702,1
999,13843,1
1000,1529,1
1000,1887,1
1000,1971,1
1000,2401,1
1000,2431,1
1000,2568,1
1000,2774,1
1000,3356,1
1000,3529,1
1000,4155,1
1000,5811,1
1000,6003,1
1000,6273,1
1000,6501,1
1000,6697,1
1000,7299,1
1000,8961,1
1000,8967,1
1000,9025,1
1000,9031,1
1000,13891,1
1000,14004,1
1000,15664,1
1000,15859,1
1002,2693,1
1002,2910,1
1002,3239,1
1002,5977,1
1002,6694,1
1002,9320,1
1002,9398,1
1002,9415,1
1002,10420,1
1002,13101,1
1003,1990,1
1003,2392,1
1003,5874,1
1003,12980,1
1003,13295,1
1004,1446,1
1004,1459,1
1004,1753,1
1004,1799,1
1004,1828,1
1004,1845,1
1004,1877,1
1004,1891,1
1004,1915,1
1004,1925,1
1004,1966,1
1004,1981,1
1004,1992,1
1004,2092,1
1004,2146,1
1004,2155,1
1004,2229,1
1004,2269,1
1004,2279,1
1004,2310,1
1004,2346,1
1004,2386,1
1004,2401,1
1004,2444,1
1004,2461,1
1004,2537,1
1004,2572,1
1004,2584,1
1004,2606,1
1004,2622,1
1004,2624,1
1004,2657,1
1004,2667,1
1004,2826,1
1004,2961,1
1004,3150,2
1004,3172,1
1004,3202,1
1004,3256,1
1004,3279,1
1004,3302,1
1004,3605,1
1004,3884,1
1004,4087,1
1004,5824,1
1004,6028,1
1004,6328,1
1004,6511,1
1004,6602,1
1004,6661,1
1004,6713,1
1004,6752,1
1004,7230,1
1004,7908,2
1004,7955,1
1004,8605,1
1004,8606,1
1004,9165,1
1004,9959,1
1004,10137,1
1004,10551,1
1004,10571,1
1004,10597,1
1004,10788,1
1004,10898,1
1004,11165,1
1004,11316,1
1004,11357,1
1004,11360,1
1004,13760,1
1004,13973,1
1004,14652,1
1004,14672,1
1004,14693,1
1004,14791,1
1004,15414,1
1005,1349,1
1005,1380,1
1005,1407,1
1005,1625,1
1005,1818,1
1005,1972,1
1005,2202,1
1005,2276,1
1005,2464,1
1005,2574,1
1005,2979,1
1005,3069,1
1005,3157,1
1005,3215,1
1005,3277,1
1005,3393,1
1005,3477,1
1005,3629,1
1005,3963,1
1005,5891,1
1005,6093,1
1005,6133,1
1005,6455,1
1005,6480,1
1005,6648,1
1005,6700,1
1005,6741,1
1005,7160,1
1005,7874,1
1005,8080,1
1005,8637,1
1005,8638,1
1005,8759,1
1005,9612,1
1005,9942,1
1005,10036,1
1005,10152,1
1005,10279,1
1005,10418,1
1005,10432,1
1005,10441,1
1005,10541,1
1005,10557,1
1005,10590,1
1005,10782,1
1005,10840,1
1005,10897,1
1005,11183,1
1005,11189,1
1005,11198,1
1005,11256,1
1005,11340,1
1005,11491,1
1005,14289,1
1005,14457,1
1005,14693,1
1005,14782,1
1007,1349,1
1007,5504,1
1007,11189,1
1007,13062,1
1007,13172,1
1007,13286,1
1007,13643,1
1007,13647,1
1007,13652,2
1007,13731,1
1007,13876,1
1008,13250,1
1008,13305,1
1008,13657,1
1008,13720,1
1009,1632,1
1009,1715,1
1009,1785,1
1009,1824,1
1009,2192,1
1009,4101,1
1009,6233,1
1009,9963,1
1010,1566,1
1010,13082,1
1010,13339,1
1012,12935,1
1012,12969,1
1012,13022,1
1012,13051,1
1012,13127,1
1012,13296,1
1012,13317,1
1012,13637,1
1012,13659,1
1012,13692,1
1012,13700,1
1012,13701,1
1012,13841,1
1014,2262,1
1014,2507,1
1014,13042,1
1014,13306,1
1015,1951,1
1015,2174,1
1015,2455,1
1015,2476,1
1015,3701,1
1015,3746,1
1015,3848,1
1015,3931,1
1015,3982,1
1015,3986,1
1015,4156,1
1015,5255,1
1015,5580,1
1015,8152,1
1015,10482,1
1015,10567,1
1015,11166,1
1015,11204,1
1017,1779,1
1017,1786,1
1017,1856,1
1017,1888,1
1017,2092,1
1017,2108,1
1017,2155,1
1017,2180,1
1017,2604,1
1017,2637,1
1017,2738,1
1017,3629,1
1017,6315,1
1017,6795,1
1017,6873,1
1017,10057,1
1017,10409,1
1017,10466,1
1017,10546,1
1017,10804,1
1017,11894,1
1017,12412,1
1018,3706,1
1018,11353,1
1018,12956,1
1018,13258,1
1018,13868,1
1021,1715,1
1021,2091,1
1021,2112,1
1021,2489,1
1021,4027,1
1021,5289,1
1021,5412,1
1021,6219,1
1021,6555,1
1021,8591,1
1021,8688,1
1021,9149,1
1021,9318,1
1021,12893,1
1021,12926,1
1021,12952,1
1021,13063,1
1021,13073,1
1021,13190,1
1021,13260,1
1021,13702,1
1021,13722,1
1021,13832,1
1021,13878,1
1022,5631,1
1022,10052,1
1022,10067,1
1022,10141,1
1022,10189,1
1022,10288,1
1022,10524,1
1022,10532,1
1022,10544,1
1022,10710,1
1022,10813,1
1022,10837,1
1022,10879,1
1022,10889,1
1022,11100,1
1022,11458,1
1022,11660,1
1022,12931,1
1022,12936,1
1022,13064,1
1022,13834,1
1022,13861,1
1024,1374,1
1024,1562,1
1024,4118,1
1024,4294,1
1024,6075,1
1024,8949,1
1024,12904,1
1024,12906,1
1024,12983,1
1024,13018,1
1024,13093,2
1024,13155,2
1024,13205,1
1024,13222,1
1024,13261,1
1024,13354,1
1024,13363,1
1024,13653,1
1024,13679,1
1024,13689,1
1024,13691,1
1024,13725,1
1024,13735,1
1024,13742,1
1024,13771,1
1024,13772,1
1024,13813,1
1024,13815,1
1024,13825,1
1024,13826,1
1024,14045,1
1024,14080,1
1024,14097,1
1024,14276,1
1024,14405,1
1024,14693,1
1024,14750,1
1024,14864,1
1026,1814,1
1026,1826,1
1026,2136,1
1026,3424,1
1026,3691,1
1026,3750,1
1026,3884,1
1026,3972,1
1026,4068,1
1026,5241,1
1026,5660,1
1026,6620,1
1026,9159,1
1026,10637,1
1026,13021,1
1026,13252,1
1026,13719,1
1026,13732,1
1026,13853,1
1027,1505,1
1027,8822,1
1027,13657,1
1028,2234,1
1028,2305,1
1028,2349,1
1028,2491,1
1028,2652,1
1028,2695,1
1028,3851,1
1028,5820,1
1028,5849,1
1028,5892,1
1028,5929,1
1028,6406,1
1028,6508,1
1028,6562,1
1028,7423,1
1028,10435,1
1028,11353,1
1028,12862,1
1029,10545,1
1029,10710,1
1029,13013,1
1029,13302,1
1029,13754,1
1029,13825,1
1031,1460,1
1031,1564,1
1031,1732,1
1031,1788,1
1031,1856,1
1031,1868,1
1031,1915,1
1031,1927,1
1031,2008,1
1031,2034,1
1031,2127,1
1031,2136,1
1031,2227,1
1031,2313,1
1031,2326,1
1031,2333,1
1031,2359,1
1031,2362,2
1031,2381,1
1031,2464,1
1031,2468,1
1031,2501,1
1031,2637,1
1031,2652,1
1031,2844,1
1031,2903,1
1031,3034,1
1031,3187,1
1031,3237,2
1031,3994,1
1031,4379,1
1031,5849,1
1031,5894,1
1031,6212,1
1031,6277,1
1031,6406,1
1031,6641,1
1031,6731,1
1031,7237,1
1031,7429,1
1031,7514,1
1031,8933,1
1031,8978,1
1031,9016,1
1031,9134,1
1031,10289,1
1031,10562,1
1031,12474,1
1031,14248,1
1031,14381,1
1031,14785,1
1031,15755,1
1032,2186,1
1032,3931,1
1032,3952,1
1032,4021,1
1032,4149,1
1032,5081,1
1032,11268,1
1032,13763,1
1032,13767,1
1032,13786,1
1032,14377,1
1033,13751,1
1033,13865,1
1034,2016,1
1035,1813,1
1035,1892,1
1035,1898,1
1035,2119,1
1035,2215,1
1035,2611,1
1035,2633,1
1035,3202,1
1035,4122,1
1035,5926,1
1035,6357,1
1035,6668,1
1035,7824,1
1035,10441,1
1035,10619,1
1035,11678,1
1035,11958,1
1035,12747,1
1035,12853,1
1036,3336,1
1036,5983,1
1036,9035,1
1036,11889,1
1037,1560,1
1037,13300,1
1037,13876,1
1038,1519,1
1038,2039,1
1038,4128,1
1038,6420,1
1038,7138,1
1038,7172,1
1038,9005,1
1038,10096,1
1038,10146,1
1038,10829,1
1038,13766,1
1038,13823,1
1038,13836,1
1038,14652,1
1039,12921,1
1039,13038,1
1039,13312,1
1039,13702,1
1039,13737,1
1039,13747,1
1039,13780,1
1040,1845,1
1040,1877,1
1040,1891,1
1040,1992,1
1040,2310,1
1040,2624,1
1040,2657,1
1040,2667,1
1040,3150,1
1040,6602,1
1040,6713,1
1040,7908,1
1040,7955,1
1040,10137,1
1040,11316,1
1040,15414,1
1041,12991,1
1041,13166,1
1041,13232,1
1045,1732,1
1045,1993,1
1045,2345,1
1045,2466,1
1045,2648,1
1046,13022,1
1046,13029,1
1046,13031,1
1046,13788,1
1046,13871,1
1048,2173,1
1048,2273,1
1048,2377,1
1048,3300,1
1048,10482,1
1048,10632,1
1048,10713,1
1048,10730,1
1048,10816,1
1048,11612,1
1049,1677,1
1049,2091,1
1049,3593,1
1049,3727,1
1049,4051,1
1049,4119,1
1049,4136,1
1049,4791,1
1049,4872,1
1049,4962,1
1049,5054,1
1049,5090,1
1049,5358,1
1049,5423,1
1049,8652,1
1049,10080,1
1049,11249,1
1049,12395,1
1049,12896,1
1049,12982,1
1049,12993,1
1049,13084,1
1049,13116,1
1049,13123,1
1049,13153,1
1049,13183,1
1049,13374,1
1049,13671,1
1049,13694,1
1049,13715,1
1049,13770,1
1049,13859,1
1049,14172,1
1051,1991,1
1051,2165,1
1051,3660,1
1051,14500,1
1052,13003,1
1053,1874,1
1054,3128,1
1054,3639,1
1054,12990,1
1054,13051,1
1054,13151,1
1054,13222,1
1054,13676,1
1054,13826,1
1054,13866,1
1054,15225,1
1055,4145,1
1055,10361,1
1055,10476,1
1055,10640,1
1055,12938,1
1055,13103,1
1055,13260,1
1055,13300,1
1055,13360,1
1055,13374,1
1055,13645,1
1055,13664,1
1055,13688,1
1055,13763,1
1055,13766,1
1055,13781,1
1055,13849,1
1055,15167,1
1056,10786,1
1056,13069,1
1056,13666,1
1059,1505,1
1059,3741,1
1059,3847,1
1059,4080,1
1059,5404,1
1059,5623,1
1059,8910,1
1059,12952,1
1059,12981,1
1059,13183,2
1059,13694,1
1059,13725,1
1059,13833,1
1059,13973,1
1059,14461,1
1059,14831,1
1059,15212,1
1062,3749,1
1062,4105,1
1062,13082,1
1062,13659,1
1062,13843,1
1066,1931,1
1066,2404,1
1066,3643,1
1066,3727,1
1066,4034,1
1066,5319,1
1066,5379,1
1066,5393,1
1066,5482,1
1066,5680,1
1066,8586,1
1066,9735,1
1066,10529,1
1066,10546,1
1066,10632,1
1066,11204,1
1066,13014,1
1066,13146,1
1066,13296,1
1066,13341,1
1066,13767,1
1070,3749,1
1070,3753,1
1070,3905,1
1070,3951,1
1070,4763,1
1070,5306,1
1070,5635,1
1070,10612,1
1070,13116,1
1070,13252,1
1070,13658,1
1070,13686,1
1070,13823,1
1071,1677,1
1071,11339,1
1071,13188,1
1071,13840,1
1072,1817,1
1072,1992,1
1072,2048,1
1072,2085,1
1072,2524,1
1072,3485,1
1072,4744,1
1072,6181,1
1072,6277,1
1072,6680,1
1072,7282,1
1072,7608,1
1072,8646,1
1072,9220,1
1072,13200,1
1072,13228,1
1073,1677,1
1073,3620,1
1073,10497,1
1073,10736,1
1073,10795,1
1073,11877,1
1073,12905,1
1073,13024,1
1073,13045,1
1073,13122,1
1073,13314,1
1073,13353,1
1073,13645,1
1073,13878,1
1076,1793,1
1076,10419,1
1076,10476,1
1076,10523,1
1076,10553,1
1076,10556,1
1076,10569,1
1076,10759,1
1076,10822,1
1076,10869,1
1076,10876,1
1076,12914,1
1076,12945,1
1076,13743,1
1079,1814,1
1079,3359,1
1079,5914,1
1079,9973,1
1079,10081,1
1079,10466,1
1079,12898,1
1079,13118,1
1079,13344,1
1079,13637,1
1079,13702,1
1079,13705,1
1079,13872,1
1080,1955,1
1080,1973,1
1080,3664,1
1080,5120,1
1080,11356,1
1080,12957,1
1080,13112,1
1080,13805,1
1081,4791,1
1081,5054,1
1081,5090,1
1081,5874,1
1081,10195,1
1081,10563,1
1081,10947,1
1081,11197,1
1081,12516,1
1081,12874,1
1081,12880,1
1081,12917,1
1081,13022,1
1081,13029,1
1081,13031,1
1081,13153,1
1081,13657,1
1081,13701,1
1081,13804,1
1081,13841,1
1081,13843,2
1081,13871,1
1082,13701,1
1083,13045,1
1084,13832,1
1084,13866,1
1089,13331,1
1089,13648,1
1090,13675,1
1091,2663,1
1092,10223,1
1092,10263,1
1092,10662,1
1092,12196,1
1092,12348,1
1092,12433,1
1092,12595,1
1092,12665,1
1092,12685,1
1092,12908,1
1093,1495,1
1093,4993,1
1093,10049,1
1093,10081,1
1093,10163,1
1093,10348,1
1093,10752,1
1093,10780,1
1093,11268,1
1093,11852,1
1093,12990,1
1093,13124,1
1093,13140,1
1093,13650,1
1093,13675,1
1093,13692,1
1093,13824,1
1093,13832,1
1094,1638,1
1094,1639,1
1094,1853,1
1094,4122,1
1094,5433,1
1094,7961,1
1094,9969,1
1094,10252,1
1094,10493,1
1094,10646,1
1094,12983,1
1094,13252,1
1094,13269,2
1094,13360,1
1094,13376,1
1094,13677,1
1094,13715,1
1094,13767,1
1094,13770,1
1094,13832,1
1095,1498,1
1095,1866,1
1095,2481,1
1095,3605,1
1095,10014,1
1095,12930,1
1095,13070,1
1095,13082,1
1095,13124,2
1095,13262,1
1095,13296,1
1095,13304,1
1095,13306,1
1095,13367,1
1095,13816,1
1097,1677,1
1097,2954,1
1097,3051,1
1097,3070,1
1097,3708,1
1097,3738,1
1097,3994,1
1097,4035,1
1097,4149,1
1097,4288,1
1097,4319,1
1097,5288,1
1097,5579,1
1097,5736,1
1097,7157,1
1097,8453,1
1097,12913,1
1097,13083,1
1097,13686,1
1097,13732,1
1097,14382,1
1097,14799,1
1098,2149,1
1098,2178,1
1098,2624,1
1098,2844,1
1098,3640,1
1098,3647,1
1098,3672,1
1098,3732,1
1098,3848,1
1098,3916,1
1098,3917,1
1098,3930,1
1098,3958,1
1098,4106,1
1098,4123,1
1098,4877,1
1098,5246,1
1098,5500,1
1098,5507,1
1098,5555,1
1098,5556,1
1098,5582,1
1098,5605,1
1098,6545,1
1098,10544,1
1098,10701,1
1098,10815,1
1098,10875,1
1098,10904,1
1098,11364,1
1098,11515,1
1098,12678,1
1098,12911,1
1098,13006,1
1098,13042,1
1098,13104,1
1098,13116,1
1098,13252,1
1098,13260,1
1098,13300,1
1098,13360,1
1098,13374,1
1098,13385,1
1098,13657,1
1098,13658,1
1098,13664,1
1098,13686,1
1098,13697,1
1098,13720,1
1098,13732,1
1098,13770,1
1098,13781,1
1098,13822,1
1099,2328,1
1099,2462,1
1099,10394,1
1099,10459,1
1099,10482,1
1099,10500,1
1099,10738,1
1099,11610,1
1099,12275,1
1099,12755,1
1099,12911,1
1099,13116,1
1099,13203,1
1099,13353,1
1099,13360,1
1099,13697,1
1099,13737,1
1099,13747,1
1099,13770,2
1099,13866,1
1099,14010,1
1101,2193,1
1101,4066,1
1101,5371,1
1101,10545,1
1101,10772,1
1101,10834,1
1101,11623,1
1101,12914,1
1101,12919,1
1101,13005,1
1101,13677,1
1101,13833,1
1103,1562,1
1103,3379,1
1103,3749,1
1103,12974,1
1103,13081,1
1103,13302,1
1103,13330,1
1103,13650,1
1104,4029,1
1104,12921,1
1104,13241,1
1104,13645,1
1104,13702,1
1105,13363,1
1106,10539,1
1106,12986,1
1106,13048,1
1106,13106,1
1106,13114,1
1106,13307,1
1106,13381,1
1106,13704,1
1106,13743,1
1106,13750,1
1106,13821,1
1106,13832,2
1106,14712,1
1107,2430,1
1107,12908,1
1107,13832,1
1108,13692,1
1109,2230,1
1109,2310,1
1109,2391,1
1109,3210,1
1109,7462,1
1109,10584,1
1109,10609,1
1109,10730,1
1109,10812,1
1109,10820,1
1109,11796,1
1109,12983,1
1109,13090,1
1109,13093,2
1109,13106,1
1109,13109,1
1109,13142,1
1109,13298,1
1109,13358,2
1109,13381,1
1109,13655,1
1109,13692,1
1109,13771,1
1109,13825,1
1109,14392,1
1111,3931,1
1111,10897,1
1111,13343,1
1111,13751,1
1111,13843,1
1113,1716,1
1113,1828,1
1113,2370,1
1113,2390,1
1113,2402,1
1113,2463,1
1113,2487,1
1113,3279,1
1113,3620,1
1113,3684,1
1113,3897,1
1113,3987,1
1113,3996,1
1113,5977,2
1113,6694,1
1113,8932,1
1113,9822,1
1113,10238,1
1113,10612,1
1113,11784,1
1113,12504,1
1113,12612,1
1113,12896,1
1113,12931,1
1113,12983,1
1113,13249,1
1113,13285,1
1113,13296,1
1113,13310,1
1113,13325,1
1113,13721,1
1113,13737,1
1114,9543,1
1114,12905,1
1114,12945,1
1114,13073,1
1114,13082,1
1114,13099,1
1114,13654,1
1114,13677,1
1114,15499,1
1115,4005,1
1115,7175,1
1115,13651,1
1117,4730,1
1117,13260,1
1117,13327,1
1117,14440,1
1119,1505,1
1120,13832,1
1120,13837,1
1123,3651,1
1123,3847,1
1123,9154,1
1123,10073,1
1123,10448,1
1123,10597,1
1123,10813,1
1123,12969,1
1123,12973,1
1123,13057,1
1123,13109,1
1123,13128,1
1123,13176,1
1123,13680,1
1123,13681,1
1123,13706,1
1123,13727,1
1123,13814,1
1124,1520,1
1124,13280,1
1125,13787,1
1126,2201,1
1126,3150,1
1126,4051,1
1126,5375,1
1126,8991,1
1126,12906,1
1126,13044,1
1126,13151,1
1126,13176,1
1126,13183,1
1126,13222,1
1126,13866,1
1127,12413,1
1127,12908,1
1127,12950,1
1127,13034,1
1127,13115,1
1127,13650,1
1127,13832,1
1130,3672,1
1130,3753,1
1130,3993,1
1130,4739,1
1130,4894,1
1130,4948,1
1130,5236,1
1130,5315,1
1130,5349,1
1130,5519,1
1130,5722,1
1130,5732,1
1130,8769,1
1130,12949,1
1130,12958,1
1130,13019,1
1130,13183,1
1130,13258,1
1130,13283,1
1130,13694,1
1130,13705,1
1130,13744,1
1132,2092,1
1133,12950,1
1133,13190,1
1133,13335,1
1133,13361,1
1133,13653,1
1133,13735,1
1133,13809,1
1133,13857,1
1134,13061,1
1136,12943,1
1136,13689,1
1136,13779,1
1136,13810,1
1136,13813,1
1137,1570,1
1137,1625,1
1137,1761,1
1137,1838,1
1137,1853,2
1137,1886,1
1137,1917,1
1137,1945,1
1137,1972,1
1137,2001,1
1137,2036,3
1137,2176,1
1137,2195,1
1137,2202,2
1137,2222,1
1137,2238,1
1137,2276,1
1137,2464,1
1137,2465,1
1137,2537,1
1137,2574,2
1137,2594,1
1137,2774,1
1137,2866,1
1137,2894,1
1137,2910,1
1137,2979,1
1137,3069,1
1137,3157,1
1137,3215,1
1137,3237,1
1137,3277,1
1137,3393,1
1137,3408,1
1137,3424,1
1137,3477,1
1137,3529,1
1137,3629,1
1137,3955,1
1137,3963,1
1137,5408,1
1137,5625,1
1137,5792,1
1137,5806,1
1137,5865,2
1137,5891,1
1137,5894,1
1137,5937,1
1137,5973,1
1137,6078,1
1137,6093,1
1137,6133,1
1137,6179,1
1137,6281,1
1137,6319,1
1137,6403,1
1137,6409,1
1137,6455,1
1137,6458,1
1137,6480,1
1137,6648,1
1137,6675,2
1137,6700,1
1137,6741,1
1137,6763,1
1137,6775,1
1137,6804,1
1137,6813,1
1137,6835,1
1137,7160,1
1137,7309,1
1137,7345,1
1137,7364,1
1137,7373,1
1137,7861,1
1137,7874,1
1137,7927,1
1137,8001,1
1137,8080,1
1137,8394,2
1137,8484,1
1137,8503,2
1137,8603,1
1137,8637,1
1137,8638,1
1137,8732,1
1137,8738,1
1137,8759,1
1137,8838,1
1137,8970,1
1137,9318,1
1137,9612,1
1137,9942,1
1137,10022,1
1137,10036,1
1137,10049,1
1137,10080,1
1137,10102,1
1137,10117,1
1137,10152,1
1137,10174,1
1137,10279,1
1137,10418,1
1137,10432,1
1137,10441,1
1137,10557,1
1137,10571,1
1137,10590,1
1137,10598,1
1137,10635,1
1137,10661,1
1137,10724,1
1137,10767,1
1137,10775,1
1137,10782,1
1137,10802,2
1137,10840,1
1137,10878,1
1137,10897,1
1137,11032,1
1137,11067,1
1137,11176,1
1137,11183,1
1137,11189,2
1137,11198,1
1137,11256,1
1137,11324,1
1137,11340,1
1137,11430,1
1137,11491,1
1137,11623,1
1137,11776,2
1137,13938,1
1137,14068,1
1137,14289,1
1137,14381,1
1137,14402,1
1137,14462,1
1137,14469,1
1137,14492,1
1137,14516,1
1137,14693,1
1137,14758,1
