"covidMeasure","latitude","longitude","name","province","selected","shared name"
"0","43.21395961983527","10.90576","9635","PI","false","9635"
"0","42.76438","11.11203","1270","GR","false","1270"
"0","43.735874","11.012052","6798","FI","false","6798"
"0","43.67650940476191","10.54604","7993","PI","false","7993"
"0","42.55794","11.382381","1287","GR","false","1287"
"0","42.687397","11.333096","13225","GR","false","13225"
"0","42.92184","10.75771","1297","GR","false","1297"
"0","42.74748","10.370053","10823","LI","false","10823"
"0","43.050556","10.888126","1307","GR","false","1307"
"0","42.814976","10.427795","10002","LI","false","10002"
"0","42.81583","10.427928","10259","LI","false","10259"
"0","43.63271","10.9606","6150","FI","false","6150"
"0","42.814873","10.324739","10039","LI","false","10039"
"0","43.66891","12.04229","11907","AR","false","11907"
"0","43.6956","11.98831","12356","AR","false","12356"
"0","43.89003","10.22868","14168","LU","false","14168"
"0","43.31839","10.463079","10194","LI","false","10194"
"0","43.461887","11.877588","11930","AR","false","11930"
"0","43.68","10.33449","9897","PI","false","9897"
"0","43.469425","11.041581","4707","SI","false","4707"
"0","43.77644","11.251838","2597","FI","false","2597"
"0","42.92971","11.55758","1342","GR","false","1342"
"0","43.0594","11.604553","3948","SI","false","3948"
"0","43.572964","11.213159","7620","FI","false","7620"
"0","43.48476","10.36728","11118","LI","false","11118"
"0","43.027145","10.604043","11564","LI","false","11564"
"0","43.882","10.77013","3077","PT","false","3077"
"0","43.122635","11.72156","5458","SI","false","5458"
"0","42.366688","10.899153","13240","GR","false","13240"
"0","43.049004","10.887483","13177","GR","false","13177"
"0","43.601654","11.285103","1356","FI","false","1356"
"0","43.77563","11.257785","6944","FI","false","6944"
"0","43.9151","10.21434","14160","LU","false","14160"
"0","43.93333","10.2","15323","LU","false","15323"
"0","43.24071","10.526528","11514","LI","false","11514"
"0","42.765858","10.397831","10055","LI","false","10055"
"1","43.031124","11.511944","5466","SI","false","5466"
"0","43.716328","10.402224","8700","PI","false","8700"
"0","43.614623125","10.712962","8108","PI","false","8108"
"0","43.85415","11.15761","1382","FI","false","1382"
"0","42.76059","10.88803","1455","GR","false","1455"
"0","43.77041","11.261976","2651","FI","false","2651"
"0","43.594734","11.25526","6852","FI","false","6852"
"0","42.93322","11.2736","12953","GR","false","12953"
"0","43.71286","10.400138","8175","PI","false","8175"
"0","43.78367","11.232677","1758","FI","false","1758"
"0","44.00836","10.101661","4242","MS","false","4242"
"0","42.45474","11.41964","1390","GR","false","1390"
"0","43.74433","10.76971","5844","FI","false","5844"
"0","43.73374","10.80603","6610","FI","false","6610"
"0","43.68001955326866","10.850103","11206","PI","false","11206"
"0","42.807785","10.141853","9987","LI","false","9987"
"0","42.81491","10.331894","11883","LI","false","11883"
"0","43.729553","10.813055","6590","FI","false","6590"
"0","43.71993205764644","10.78302","8701","PI","false","8701"
"1","43.7704","11.260728","2181","FI","false","2181"
"0","43.9909","10.124133","4241","MS","false","4241"
"0","44.04207","10.1416","4433","MS","false","4433"
"0","43.884182","11.090026","14574","PO","false","14574"
"0","43.011543","11.614018","3630","SI","false","3630"
"0","43.097744","10.53897","10367","LI","false","10367"
"0","43.717537","10.400616","8852","PI","false","8852"
"0","42.89656","11.655491","5729","SI","false","5729"
"0","43.312847","11.935272","12701","AR","false","12701"
"0","43.69406","11.81609","12012","AR","false","12012"
"0","44.16907","10.152527","4291","MS","false","4291"
"0","44.16933","10.345815","14216","LU","false","14216"
"0","43.29227","10.50652","11729","LI","false","11729"
"0","43.77011","11.2164","7348","FI","false","7348"
"0","43.792908","11.229708","5905","FI","false","5905"
"0","43.35111","10.45691","10949","LI","false","10949"
"1","42.786346","10.245203","10624","LI","false","10624"
"0","43.77937","11.36303","7515","FI","false","7515"
"0","43.944683","11.474674","1719","FI","false","1719"
"0","43.71215","10.41091","8551","PI","false","8551"
"0","42.89638","11.768617","5759","SI","false","5759"
"0","43.722256","10.401644","11162","PI","false","11162"
"0","43.956978","10.188378","15528","LU","false","15528"
"0","43.71171","10.40955","8046","PI","false","8046"
"0","43.87815","10.235607","14083","LU","false","14083"
"1","43.38548","11.480804","4127","SI","false","4127"
"0","43.55028","11.584239","11982","AR","false","11982"
"0","42.587498","11.517896","13663","GR","false","13663"
"0","42.8784","11.214124","13072","GR","false","13072"
"0","42.925983","10.748745","13213","GR","false","13213"
"0","43.64345","11.075718","1454","FI","false","1454"
"0","43.558834","10.332464","10054","LI","false","10054"
"0","43.537144","10.335032","10109","LI","false","10109"
"0","42.814663","10.330589","11289","LI","false","11289"
"0","42.814617","10.331333","10029","LI","false","10029"
"0","42.44287","11.11459","1461","GR","false","1461"
"0","43.247326","11.988323","13455","AR","false","13455"
"0","43.51481","12.07761","12294","AR","false","12294"
"0","43.281387","11.827606","12056","AR","false","12056"
"0","43.45841","11.8802","13504","AR","false","13504"
"0","43.519268","11.830606","12278","AR","false","12278"
"0","43.37612","11.86736","12373","AR","false","12373"
"0","43.577797","11.870206","12030","AR","false","12030"
"0","43.47624","11.88552","13517","AR","false","13517"
"0","43.57846","11.86879","12719","AR","false","12719"
"0","43.469723","11.875556","12145","AR","false","12145"
"0","43.45814","11.88082","11960","AR","false","11960"
"0","43.478657","11.868333","12090","AR","false","12090"
"0","43.45861","11.877081","12871","AR","false","12871"
"0","43.541832","11.911145","13511","AR","false","13511"
"0","43.4636","11.87944","12057","AR","false","12057"
"0","43.23491","11.55979","5103","SI","false","5103"
"0","43.770504","11.261796","1827","FI","false","1827"
"0","42.46526","11.184756","1480","GR","false","1480"
"0","42.753","11.106983","1486","GR","false","1486"
"0","42.77691","11.12009","1488","GR","false","1488"
"0","44.00909","10.100868","4322","MS","false","4322"
"1","43.96254","10.165191","14717","LU","false","14717"
"0","43.546135","10.312548","10408","LI","false","10408"
"0","43.50832","11.710247","12820","AR","false","12820"
"0","43.35621255621302","10.632045","8149","PI","false","8149"
"0","44.035793","10.713817","14987","LU","false","14987"
"0","43.62886","10.29242","9474","PI","false","9474"
"0","42.717915","10.98032","1547","GR","false","1547"
"1","43.9589","10.170372","15201","LU","false","15201"
"0","43.932755","10.193053","15502","LU","false","15502"
"0","42.3665816","10.8805598","1563","GR","false","1563"
"0","42.76054","11.11261","1568","GR","false","1568"
"0","43.403103","10.416131","11495","LI","false","11495"
"0","43.55324","10.953085","1576","FI","false","1576"
"0","43.05611","10.901982","13242","GR","false","13242"
"0","43.776558","11.257613","1579","FI","false","1579"
"0","43.29504","10.49724","11566","LI","false","11566"
"0","43.68054357701625","10.847919","8620","PI","false","8620"
"0","43.68078943905525","10.850151","8900","PI","false","8900"
"1","43.91249","10.210225","15730","LU","false","15730"
"0","42.761696","11.113332","1590","GR","false","1590"
"0","42.92259","10.75321","1596","GR","false","1596"
"0","43.82382","10.279306","15742","LU","false","15742"
"0","43.3172","11.32981","4878","SI","false","4878"
"0","43.103653","10.570155","10618","LI","false","10618"
"0","42.79262","11.46959","13131","GR","false","13131"
"0","44.07889","10.09727","4367","MS","false","4367"
"1","43.84167","10.502187","15637","LU","false","15637"
"0","42.91919","10.772117","1612","GR","false","1612"
"0","43.775833","11.251717","1936","FI","false","1936"
"0","43.929672","10.321387","15073","LU","false","15073"
"0","42.3665816","10.8805598","1626","GR","false","1626"
"0","43.735855","10.802086","2161","FI","false","2161"
"0","43.6215903488","10.62296","7950","PI","false","7950"
"0","43.62349026553612","10.627821","8709","PI","false","8709"
"0","43.62347874960386","10.633469","8823","PI","false","8823"
"0","43.62346382733757","10.63351","9733","PI","false","9733"
"0","42.878418","11.215325","1628","GR","false","1628"
"0","42.63425","11.666613","13842","GR","false","13842"
"0","43.965008","10.215448","14279","LU","false","14279"
"0","43.77127","11.26218","1647","FI","false","1647"
"0","42.726547","10.973168","1651","GR","false","1651"
"0","43.318546","11.331111","5204","SI","false","5204"
"0","43.331318","10.499653","10065","LI","false","10065"
"0","43.962845","11.324036","1660","FI","false","1660"
"0","43.776627","11.253092","1661","FI","false","1661"
"0","43.07835","10.67795","11471","LI","false","11471"
"0","43.453796","11.055044","5565","SI","false","5565"
"0","43.76244","11.26486","1665","FI","false","1665"
"0","42.58731","11.51712","1672","GR","false","1672"
"0","43.522774","11.568808","12883","AR","false","12883"
"0","43.49575","11.449201","4054","SI","false","4054"
"0","43.22934","11.42061","5577","SI","false","5577"
"0","43.57472474489796","10.516132","8542","PI","false","8542"
"0","43.70882035939962","10.622742","8334","PI","false","8334"
"0","43.780704","10.435642","8096","PI","false","8096"
"0","43.71402","10.40137","11200","PI","false","11200"
"0","43.72881683067195","10.582542","8140","PI","false","8140"
"0","44.04468","10.10623","4668","MS","false","4668"
"0","43.87999","10.235445","15656","LU","false","15656"
"0","43.62772","10.289645","8797","PI","false","8797"
"0","43.54361","11.637958","12277","AR","false","12277"
"0","43.15406","11.589384","5479","SI","false","5479"
"0","43.2748","11.985389","12492","AR","false","12492"
"0","43.46388","11.88586","12354","AR","false","12354"
"0","43.86361","10.2517","14972","LU","false","14972"
"1","43.692991990131326","10.584168","11218","PI","false","11218"
"0","43.77276","11.25328","5866","FI","false","5866"
"0","43.70974","10.398925","11263","PI","false","11263"
"0","43.293533","11.603705","5342","SI","false","5342"
"0","43.54115","12.054842","12833","AR","false","12833"
"0","42.8142","10.32335","11753","LI","false","11753"
"0","43.230495","11.422379","5427","SI","false","5427"
"0","43.721752","10.395787","8377","PI","false","8377"
"0","43.38861","10.429849","10245","LI","false","10245"
"0","43.18369","10.53787","11665","LI","false","11665"
"0","43.02746","11.079568","13117","GR","false","13117"
"0","44.035934","10.143228","4338","MS","false","4338"
"0","43.764286","11.261452","2560","FI","false","2560"
"0","43.15771","11.653624","3688","SI","false","3688"
"0","43.55278","11.173261","2398","FI","false","2398"
"0","43.77312","11.24963","7702","FI","false","7702"
"0","43.48698","11.375692","5748","SI","false","5748"
"0","43.77007","11.242263","6696","FI","false","6696"
"0","43.77522491817659","11.252979945345128","7034","FI","false","7034"
"0","43.91227","10.571299","14013","LU","false","14013"
"0","44.109543","11.283815","2785","FI","false","2785"
"0","43.07678","11.679049","5470","SI","false","5470"
"0","43.67900896961014","10.871428","8280","PI","false","8280"
"0","44.05776","10.18196","4448","MS","false","4448"
"0","43.77113","11.25371","7070","FI","false","7070"
"0","43.33176","10.464644","11392","LI","false","11392"
"0","43.716717","10.402086","8747","PI","false","8747"
"0","43.464745","11.881181","12231","AR","false","12231"
"0","42.442802","11.114719","12951","GR","false","12951"
"0","44.03567","10.14346","4512","MS","false","4512"
"0","44.03626","10.142089","7197","MS","false","7197"
"0","43.54024","10.30192","10114","LI","false","10114"
"0","43.2339","10.619027","11639","LI","false","11639"
"0","43.40579","10.4096","11609","LI","false","11609"
"0","43.97916","10.14568","4275","MS","false","4275"
"0","43.960747","10.169167","14447","LU","false","14447"
"0","43.467476","11.043775","4889","SI","false","4889"
"0","43.770817","11.250197","7603","FI","false","7603"
"0","43.28661","11.917767","12666","AR","false","12666"
"0","43.770203","11.253939","7607","FI","false","7607"
"0","43.776794","11.260642","2356","FI","false","2356"
"0","43.769657","11.264301","6921","FI","false","6921"
"0","43.715736","10.412866","8120","PI","false","8120"
"0","43.46865","11.042797","5454","SI","false","5454"
"0","43.87318","10.238969","15738","LU","false","15738"
"0","44.179504","9.928741","4309","MS","false","4309"
"0","43.61921664534341","10.77461","8878","PI","false","8878"
"0","43.728975850646094","10.589931","8783","PI","false","8783"
"0","43.77304","11.250451","2660","FI","false","2660"
"0","43.77196","11.26107","2676","FI","false","2676"
"0","43.771626","11.25598","2263","FI","false","2263"
"0","43.77384","11.250142","7543","FI","false","7543"
"0","43.720703","10.402068","8772","PI","false","8772"
"0","43.717846","10.398487","9485","PI","false","9485"
"0","43.770164","11.257548","6929","FI","false","6929"
"0","43.773827","11.257599","2449","FI","false","2449"
"0","43.828655","10.290621","14320","LU","false","14320"
"0","43.09188","11.78026","5767","SI","false","5767"
"0","43.870358","10.242082","15034","LU","false","15034"
"0","43.96303","10.16458","15086","LU","false","15086"
"0","43.96624","10.16072","15690","LU","false","15690"
"0","43.97018","10.15787","15229","LU","false","15229"
"0","42.76505","10.229447","9981","LI","false","9981"
"0","44.03816","10.671431","14438","LU","false","14438"
"0","43.83569","10.474026","14735","LU","false","14735"
"0","43.84817","10.52873","15779","LU","false","15779"
"0","43.774498","11.22213","7841","FI","false","7841"
"0","44.007656","10.112247","7144","MS","false","7144"
"0","43.974842","10.213396","14182","LU","false","14182"
"0","43.777817","11.252855","2128","FI","false","2128"
"0","43.69667","11.529006","1790","FI","false","1790"
"0","43.4641","11.042648","3730","SI","false","3730"
"1","43.67162","11.357489","3200","FI","false","3200"
"0","43.97603","10.14658","12619","LU","false","12619"
"0","44.11925","11.3787","5991","FI","false","5991"
"0","43.87722","11.094167","9043","PO","false","9043"
"0","43.845066","10.506196","14231","LU","false","14231"
"0","42.63437","11.66845","13004","GR","false","13004"
"0","44.040462","10.039453","7131","MS","false","7131"
"0","43.86361","10.251525","15719","LU","false","15719"
"0","43.290318","11.970995","12514","AR","false","12514"
"0","43.599815","10.294685","8427","PI","false","8427"
"0","43.46763","11.043288","5513","SI","false","5513"
"0","43.486433921875005","10.642894","8421","PI","false","8421"
"0","43.5352591","10.70019","8015","PI","false","8015"
"0","43.59128","10.717874","8431","PI","false","8431"
"0","43.468025","11.877722","12699","AR","false","12699"
"0","43.7576","11.291798","6244","FI","false","6244"
"0","43.932564","10.246799","14668","LU","false","14668"
"0","42.917507","10.77061","13189","GR","false","13189"
"0","43.68097085062895","10.84409","8547","PI","false","8547"
"0","43.5476","11.039845","6385","FI","false","6385"
"0","43.47379","11.87597","11918","AR","false","11918"
"0","43.562363","11.167772","3411","FI","false","3411"
"0","43.547638","11.225743","3148","FI","false","3148"
"0","43.275433","11.9852","12816","AR","false","12816"
"0","43.467014","11.038794","4900","SI","false","4900"
"0","43.49739","10.320981","11819","LI","false","11819"
"0","43.774532","11.24565","1810","FI","false","1810"
"0","43.7181","10.397149","8801","PI","false","8801"
"0","43.78119","11.27888","5796","FI","false","5796"
"0","43.469147","11.040545","3950","SI","false","3950"
"0","43.76685","11.24641","2673","FI","false","2673"
"0","43.766174","11.249389","2900","FI","false","2900"
"0","43.86837","11.09702","9341","PO","false","9341"
"0","44.009598","10.103043","7217","MS","false","7217"
"1","43.71989","10.398688","8651","PI","false","8651"
"0","44.020878","10.229278","13910","LU","false","13910"
"0","44.07586","10.48098","15082","LU","false","15082"
"0","44.086014","10.154843","7235","MS","false","7235"
"0","43.777306","11.253144","1934","FI","false","1934"
"0","43.318195","11.331422","5450","SI","false","5450"
"0","44.08942","11.15901","8936","PO","false","8936"
"0","44.09704","11.16423","9217","PO","false","9217"
"0","43.46526","11.880086","12482","AR","false","12482"
"0","43.768833","11.252219","7346","FI","false","7346"
"0","43.774883","11.252875","1830","FI","false","1830"
"0","43.464558","11.883674","13399","AR","false","13399"
"0","43.846973","10.5075","14239","LU","false","14239"
"0","43.7181","10.395327","8065","PI","false","8065"
"0","43.83758","10.515639","15857","LU","false","15857"
"0","43.7776","11.251023","2659","FI","false","2659"
"0","44.204445","9.968889","4416","MS","false","4416"
"0","43.46071","11.87939","12209","AR","false","12209"
"0","43.843616","10.507351","14682","LU","false","14682"
"0","43.76418","11.246438","6191","FI","false","6191"
"0","43.5723","12.138644","12750","AR","false","12750"
"0","42.766506","10.397818","11802","LI","false","11802"
"0","42.926693","10.74517","12999","GR","false","12999"
"0","43.882107","10.239524","14018","LU","false","14018"
"0","43.86461","10.24287","15570","LU","false","15570"
"0","43.96449","10.169922","14129","LU","false","14129"
"0","43.84306","10.51224","12572","LU","false","12572"
"0","43.33247","11.724429","12889","AR","false","12889"
"0","43.93748","10.305","15231","LU","false","15231"
"0","43.77544","11.252416","6321","FI","false","6321"
"0","43.26136","11.042975","5262","SI","false","5262"
"0","44.037758","10.142375","7227","MS","false","7227"
"0","44.25041","10.02226","4477","MS","false","4477"
"0","44.259537","10.010208","4669","MS","false","4669"
"0","43.720287","10.397121","8466","PI","false","8466"
"0","43.17601","10.538419","10986","LI","false","10986"
"0","44.42368","9.919861","4694","MS","false","4694"
"1","43.722797","10.399059","8475","PI","false","8475"
"0","43.77811","11.25348","7363","FI","false","7363"
"0","43.3197","11.331285","5064","SI","false","5064"
"0","44.20784","10.233611","15457","LU","false","15457"
"0","43.275494","11.985108","12091","AR","false","12091"
"0","43.768627","11.263549","2538","FI","false","2538"
"0","43.803055","10.420492","11273","PI","false","11273"
"0","42.75835","11.113251","13674","GR","false","13674"
"0","43.66379292269753","10.637893","8750","PI","false","8750"
"0","43.46531","11.429747","4018","SI","false","4018"
"0","43.77012","11.257197","2131","FI","false","2131"
"1","43.77552","11.252392","2519","FI","false","2519"
"0","43.777134","11.253442","2516","FI","false","2516"
"0","43.7122","10.405602","8649","PI","false","8649"
"0","43.136715","11.860613","5527","SI","false","5527"
"0","43.40113138103583","10.913544","8278","PI","false","8278"
"0","43.4681","11.043743","5664","SI","false","5664"
"0","43.56597870373944","10.592342","11163","PI","false","11163"
"0","43.57285","12.138599","12870","AR","false","12870"
"0","43.894768","10.339453","14269","LU","false","14269"
"0","43.845276","10.494224","14865","LU","false","14865"
"0","44.16559","10.24938","12624","LU","false","12624"
"0","43.90192","10.219737","14343","LU","false","14343"
"0","43.775173","11.252572","2249","FI","false","2249"
"0","42.80637","10.14062","11581","LI","false","11581"
"0","43.763695","11.261687","1873","FI","false","1873"
"0","42.814133","10.324164","9950","LI","false","9950"
"0","43.4012513930981","10.962897","11252","PI","false","11252"
"0","43.29662411570248","10.615221","8460","PI","false","8460"
"0","43.29628378752863","10.615506","8851","PI","false","8851"
"0","43.05981","11.60397","4843","SI","false","4843"
"0","43.77688","11.257414","7873","FI","false","7873"
"0","43.178997","10.544477","10018","LI","false","10018"
"0","43.773586","11.267854","2113","FI","false","2113"
"0","44.33183","9.937389","4165","MS","false","4165"
"0","44.11146","10.07395","3838","MS","false","3838"
"0","43.46338","11.91884","12218","AR","false","12218"
"0","44.05037","10.05754","4596","MS","false","4596"
"0","43.781925","11.260328","2533","FI","false","2533"
"0","43.556282","10.309167","10860","LI","false","10860"
"0","43.590046","11.901081","12329","AR","false","12329"
"0","43.86768","11.113275","9317","PO","false","9317"
"0","43.8808","10.776333","3130","PT","false","3130"
"0","44.045704","10.0325","7137","MS","false","7137"
"0","43.32488","11.325908","5283","SI","false","5283"
"0","42.769394","10.407646","11619","LI","false","11619"
"0","43.77769","11.238496","7572","FI","false","7572"
"0","43.344025","11.922015","12753","AR","false","12753"
"0","43.31948","11.33025","5521","SI","false","5521"
"0","44.109695","10.410983","14365","LU","false","14365"
"0","43.638264","11.313924","1913","FI","false","1913"
"0","42.72971","11.511711","13641","GR","false","13641"
"0","43.467182","11.434644","4907","SI","false","4907"
"0","42.766193","10.398629","10591","LI","false","10591"
"0","42.76562","10.395353","11004","LI","false","11004"
"0","44.37671","9.88341","4561","MS","false","4561"
"0","42.765095","10.398633","11704","LI","false","11704"
"0","43.028275","11.618125","5330","SI","false","5330"
"0","43.775692","11.255341","6820","FI","false","6820"
"0","42.769646","10.4072","10707","LI","false","10707"
"0","43.77778","11.239322","6032","FI","false","6032"
"0","43.47738","11.0271","4718","SI","false","4718"
"0","43.77318","11.24203","6721","FI","false","6721"
"0","43.7207","10.397103","8305","PI","false","8305"
"0","44.06928941304348","10.079602054347822","4615","MS","false","4615"
"0","43.8802","11.10044","9196","PO","false","9196"
"0","42.80886","10.19396","11432","LI","false","11432"
"0","43.77018","11.258524","3496","FI","false","3496"
"0","43.46776","11.878611","12864","AR","false","12864"
"0","43.57867776516908","10.515942","11203","PI","false","11203"
"0","43.62461","10.303694","8527","PI","false","8527"
"0","43.543144","10.313437","11616","LI","false","11616"
"0","43.468704","11.042953","5044","SI","false","5044"
"0","43.782276","11.256458","2493","FI","false","2493"
"0","43.310143","11.350381","4866","SI","false","4866"
"0","43.318573","11.331774","5388","SI","false","5388"
"0","43.45887","11.886235","12115","AR","false","12115"
"0","43.75662","11.28734","6808","FI","false","6808"
"0","42.92266","10.52977","11484","LI","false","11484"
"0","43.26041","12.0037","12289","AR","false","12289"
"0","42.657215","11.646465","13724","GR","false","13724"
"0","42.999012","10.539231","10841","LI","false","10841"
"0","43.714138","10.40139","8268","PI","false","8268"
"0","43.724426","10.391575","11245","PI","false","11245"
"0","43.71247","10.41976","9097","PI","false","9097"
"0","43.33549","11.40572","5095","SI","false","5095"
"0","43.77279","11.255581","3395","FI","false","3395"
"0","43.1921","11.678698","5493","SI","false","5493"
"0","43.96061","11.356222","6182","FI","false","6182"
"0","43.842632","10.509228","14768","LU","false","14768"
"0","43.848312","10.245427","12584","LU","false","12584"
"0","43.789623","11.720914","12466","AR","false","12466"
"0","43.839985","10.485878","15112","LU","false","15112"
"0","43.802315","11.184104","6264","FI","false","6264"
"0","43.7682","11.19464","6601","FI","false","6601"
"0","43.7816","11.286852","7799","FI","false","7799"
"0","43.784546","11.502782","6539","FI","false","6539"
"0","43.463882","11.881058","11899","AR","false","11899"
"0","43.95544","10.190186","15059","LU","false","15059"
"0","43.99472","10.225278","14024","LU","false","14024"
"0","44.03899","10.03751","4243","MS","false","4243"
"0","44.009167","10.101111","4167","MS","false","4167"
"0","43.77039","11.26221","7458","FI","false","7458"
"0","43.930855","10.327255","14685","LU","false","14685"
"0","43.772568","11.270489","3328","FI","false","3328"
"0","43.11359","11.798942","3717","SI","false","3717"
"1","43.122677","11.827507","4089","SI","false","4089"
"0","42.92567","10.52596","10266","LI","false","10266"
"0","43.7811","11.596372","6128","FI","false","6128"
"0","43.96557","10.45526","13918","LU","false","13918"
"0","43.94056","10.42411","14328","LU","false","14328"
"0","42.81397","10.40114","11463","LI","false","11463"
"0","43.05772","11.490462","5374","SI","false","5374"
"0","43.551453","10.310467","10346","LI","false","10346"
"0","42.81128147674419","10.314970526806531","10043","LI","false","10043"
"0","43.561943","11.175278","6531","FI","false","6531"
"0","43.76036","11.241419","6729","FI","false","6729"
"0","43.274765","11.743544","12847","AR","false","12847"
"0","43.484955","10.32969","11882","LI","false","11882"
"0","42.746128","11.275384","13152","GR","false","13152"
"0","43.089317","11.152556","5419","SI","false","5419"
"0","43.773","11.256105","7278","FI","false","7278"
"0","43.73889","11.37453","3548","FI","false","3548"
"0","44.015633","10.086241","4159","MS","false","4159"
"0","44.038666","10.044103","7245","MS","false","7245"
"0","43.768547","11.260141","5928","FI","false","5928"
"0","43.22506","11.80346","12704","AR","false","12704"
"0","43.34789","11.367356","3953","SI","false","3953"
"1","43.718685","10.402536","8074","PI","false","8074"
"0","43.77237","11.249539","2341","FI","false","2341"
"0","43.770626","11.239719","1997","FI","false","1997"
"0","43.7692","11.245998","6453","FI","false","6453"
"0","43.845196","10.509746","15564","LU","false","15564"
"0","43.77598","11.252947","2223","FI","false","2223"
"0","42.6654","11.505879","13132","GR","false","13132"
"0","43.40081041443586","10.862825","8817","PI","false","8817"
"0","43.98023","10.14088","3758","MS","false","3758"
"0","43.959175","10.168075","12620","LU","false","12620"
"0","43.092026","11.780317","5463","SI","false","5463"
"0","43.710777","10.3991","9081","PI","false","9081"
"0","43.7701","11.257703","6113","FI","false","6113"
"0","42.675728","11.084319","13639","GR","false","13639"
"0","44.07374","10.484592","14014","LU","false","14014"
"0","43.76684","11.248232","2509","FI","false","2509"
"0","43.80229","11.297669","6245","FI","false","6245"
"0","43.668327","12.017538","12797","AR","false","12797"
"0","43.501743","11.052522","4828","SI","false","4828"
"0","43.574123","11.141036","2535","FI","false","2535"
"0","43.545246","10.304297","9948","LI","false","9948"
"0","43.71199","10.396917","8397","PI","false","8397"
"0","43.39276039393939","10.432932727272728","11315","LI","false","11315"
"0","43.672924","10.273177","8781","PI","false","8781"
"0","43.85892","10.76351","2055","PT","false","2055"
"0","43.29714","10.49468","11865","LI","false","11865"
"0","44.015972","10.120129","4623","MS","false","4623"
"0","44.02589","10.13746","4228","MS","false","4228"
"0","43.461525","11.120912","5041","SI","false","5041"
"0","43.768932","11.133348","2081","FI","false","2081"
"0","43.986866","10.344717","15440","LU","false","15440"
"0","43.3306","11.32438","4995","SI","false","4995"
"0","43.325497","11.327286","5652","SI","false","5652"
"0","43.640053","11.237555","2088","FI","false","2088"
"0","44.142906","10.155089066666669","15566","LU","false","15566"
"0","44.03613","10.11979","4466","MS","false","4466"
"0","43.7265","10.401628","11174","PI","false","11174"
"0","42.79145","10.34663","11823","LI","false","11823"
"0","43.68551","11.45781","6931","FI","false","6931"
"0","44.004173","10.109307","7251","MS","false","7251"
"0","43.771423","11.266006","2101","FI","false","2101"
"0","44.44778","9.908152","4335","MS","false","4335"
"0","43.341717","11.924324","11909","AR","false","11909"
"0","43.39902","11.306586","4944","SI","false","4944"
"0","43.091667","11.781389","5746","SI","false","5746"
"0","43.469135","11.433354","4079","SI","false","4079"
"0","43.890285","10.228826","13921","LU","false","13921"
"0","43.939186","10.301558","14266","LU","false","14266"
"0","43.89598","10.22307","12529","LU","false","12529"
"0","43.52894","10.30998","10721","LI","false","10721"
"0","43.622331817262086","10.619736","8330","PI","false","8330"
"0","43.774895","11.245953","2210","FI","false","2210"
"0","43.422546","11.976983","11922","AR","false","11922"
"0","43.55264","10.31666","10255","LI","false","10255"
"0","43.40072832171991","10.8636","8534","PI","false","8534"
"0","43.54961","10.305975","11628","LI","false","11628"
"0","42.813816","10.328905","10983","LI","false","10983"
"0","43.31768","11.33276","4735","SI","false","4735"
"0","43.769848","11.250045","6189","FI","false","6189"
"0","43.44295","11.784297","12459","AR","false","12459"
"0","43.50666","10.322","10165","LI","false","10165"
"0","43.462673","11.455022","3679","SI","false","3679"
"0","43.17697","10.538621","10887","LI","false","10887"
"0","43.18523","10.55017","11152","LI","false","11152"
"0","43.69917","11.81647","12011","AR","false","12011"
"0","43.845333","10.505869","15820","LU","false","15820"
"0","43.538230811","10.675756","8176","PI","false","8176"
"0","43.62374","10.288518","9762","PI","false","9762"
"0","42.80445","10.199128","10190","LI","false","10190"
"0","42.78806","10.232143","11768","LI","false","11768"
"0","43.77967","11.258185","6578","FI","false","6578"
"0","42.80543","10.200129","10217","LI","false","10217"
"0","43.68206324337732","10.575902","9447","PI","false","9447"
"0","43.849285","10.663354","14630","LU","false","14630"
"1","43.384308","11.479755","5402","SI","false","5402"
"0","43.54767","11.31102","6316","FI","false","6316"
"0","43.3308","11.725736","12441","AR","false","12441"
"0","42.94793","11.921781","5403","SI","false","5403"
"0","43.959805","10.169885","15006","LU","false","15006"
"0","43.842987","10.501361","15837","LU","false","15837"
"0","43.464836","11.880855","11962","AR","false","11962"
"0","43.7891","11.24591","6513","FI","false","6513"
"0","43.54374","10.30707","11608","LI","false","11608"
"0","43.51585","10.31684","11673","LI","false","11673"
"0","44.00173","10.110247","4388","MS","false","4388"
"0","42.931335","10.521954","10233","LI","false","10233"
"0","43.78153","11.25601","6714","FI","false","6714"
"0","43.435635","11.306592","5626","SI","false","5626"
"0","42.927525","10.531772","10384","LI","false","10384"
"0","43.930897","10.192862","15708","LU","false","15708"
"0","43.891586","10.228136","14009","LU","false","14009"
"0","43.739002","11.087124","6305","FI","false","6305"
"0","43.54401","10.89071","7576","FI","false","7576"
"0","44.25491","10.003703","4341","MS","false","4341"
"1","43.31778","11.339722","5364","SI","false","5364"
"0","43.57576","11.140833","6569","FI","false","6569"
"0","43.767918","11.259689","7477","FI","false","7477"
"0","42.804523","10.269743","10253","LI","false","10253"
"0","43.771008","11.254432","6955","FI","false","6955"
"0","44.03483","10.139891","4500","MS","false","4500"
"0","44.04025","10.125307","7135","MS","false","7135"
"0","44.302067","9.958258","4671","MS","false","4671"
"0","44.315","9.88894","4183","MS","false","4183"
"0","44.228767","9.979375","4162","MS","false","4162"
"0","42.887634","11.624103","5602","SI","false","5602"
"0","43.085533","11.676903","5721","SI","false","5721"
